    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,       FLOAT       ,       FLOAT       ,     FLOAT     ,     FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       INT       ,     INT      ,    FLOAT     ,     FLOAT      ,    FLOAT     ,      FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,       FLOAT        ,    FLOAT     ,   INT    , BOOL ,    BOOL     ,     INT      ,     BOOL     , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      , BOOL ,     FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,      BOOL       ,      BOOL       
         221,  4.79120142e+02,  1.000000e+00,  1.169356e+02,       4.234624e+48,       1.132214e+44,   0.000000e+00,   0.000000e+00,  3.302069e+03,  0.000000e+00,  9.542356e+02,          -nan,  1.572000e+03,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961969e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105144e+00,     2.105144e+00,  1.997366e+01,  4.234624e+49,  4.234624e+48,  2.011561e+48,        2.011561e+48,  2.120104e+47,  3.000000e+00,  1.835473e+00,  1.164527e+00,  1.578384e+03,  6.129084e-03,                6,            11,  1.000000e-01,    1.169356e+02,  4.087788e+04,     4.087788e+04,  1.369572e-01,  1.323960e+47,  1.132214e+44,  3.238818e+41,        3.238818e+41,  9.666963e+46,         4,1,0,             1,0,0,   7.153805e-01,  5.613195e+03,    4.24204404e-11,  4.67929785e+01,  1.39785744e+04,1,   1.052299e+05,  2.619425e+03,    1.81020743e-06,  9.94577932e-07,  2.85090158e-01,  3.003855e-01,  3.436099e+00,  0.00000000e+00,  0.00000000e+00,  5.35345152e+10,  9.32215360e+05,1,0
         222,  4.78930142e+02,  1.000000e+00,  1.169356e+02,       4.234640e+48,       1.445440e+44,   0.000000e+00,   0.000000e+00,  2.732857e+03,  0.000000e+00,  7.897441e+02,          -nan,  1.301018e+03,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961937e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105156e+00,     2.105156e+00,  1.997371e+01,  4.234640e+49,  4.234640e+48,  2.011556e+48,        2.011556e+48,  2.120107e+47,  3.000000e+00,  1.936816e+00,  1.063184e+00,  1.304611e+03,  7.338977e-03,                6,            11,  1.000000e-01,    1.169356e+02,  7.255096e+01,     7.255096e+01,  1.555032e-01,  1.690234e+47,  1.445440e+44,  2.329719e+44,        2.329719e+44,  1.086945e+47,         4,1,0,             1,0,0,   7.153732e-01,  5.613190e+03,    4.24202146e-11,  4.67936259e+01,  1.39787181e+04,1,   8.026066e+04,  2.692543e+03,    1.36028897e-06,  1.66474217e-06,  3.73782136e-01,  2.341717e-01,  3.436099e+00,  0.00000000e+00,  0.00000000e+00,  5.35348155e+10,  1.06412958e+06,1,0
         224,  4.78415142e+02,  1.000000e+00,  1.169356e+02,       4.234680e+48,       2.383786e+44,   0.000000e+00,   0.000000e+00,  1.812355e+03,  0.000000e+00,  5.237365e+02,          -nan,  8.627991e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961851e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105188e+00,     2.105188e+00,  1.997384e+01,  4.234680e+49,  4.234680e+48,  2.011545e+48,        2.011545e+48,  2.120114e+47,  3.000000e+00,  2.115403e+00,  8.845972e-01,  8.640103e+02,  9.350955e-03,                6,            11,  1.000000e-01,    1.169356e+02,  1.956678e+00,     1.956678e+00,  2.046668e-01,  2.787493e+47,  2.383786e+44,  1.424605e+46,        1.424605e+46,  1.361966e+47,         4,1,0,             1,0,0,   7.153532e-01,  5.613178e+03,    4.24196025e-11,  4.67953807e+01,  1.39791079e+04,1,   4.447761e+04,  2.854654e+03,    7.33141396e-07,  4.95421891e-06,  6.74496598e-01,  1.285375e-01,  3.436100e+00,  0.00000000e+00,  0.00000000e+00,  5.35356287e+10,  1.53438289e+06,1,0
         225,  4.76329309e+02,  1.000000e+00,  4.412326e-01,       4.234845e+48,       3.977426e+47,   0.000000e+00,   0.000000e+00,  3.170778e+02,  0.000000e+00,  9.162951e+01,          -nan,  1.509497e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961502e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105318e+00,     2.105318e+00,  1.997436e+01,  4.234845e+49,  4.234845e+48,  2.011499e+48,        2.011499e+48,  2.120141e+47,  3.000000e+00,  2.328864e+00,  6.711357e-01,  1.510825e+02,  3.216887e-01,                5,             8,  1.000000e-01,    4.412326e-01,  8.472010e-01,     8.472010e-01,  6.545114e-01,  1.754970e+48,  3.977426e+47,  2.071492e+47,        2.071492e+47,  2.681343e+47,         4,1,0,             1,0,0,   7.152725e-01,  5.613129e+03,    4.24171235e-11,  4.68024876e+01,  1.39806862e+04,1,   3.718618e+03,  3.670843e+03,    5.36081193e-08,  3.73070599e-04,  8.06751361e+00,  1.466854e-02,  3.436144e+00,  0.00000000e+00,  0.00000000e+00,  5.46315460e+10,  6.16026484e+05,1,0
         227,  3.81832030e+02,  1.000000e+00,  2.226805e+00,       4.242317e+48,       3.880319e+47,   0.000000e+00,   0.000000e+00,  6.956471e+01,  0.000000e+00,  2.010289e+01,          -nan,  3.311733e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945719e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111211e+00,     2.111211e+00,  1.999784e+01,  4.242317e+49,  4.242317e+48,  2.009423e+48,        2.009423e+48,  2.121387e+47,  3.000000e+00,  2.544498e+00,  4.555017e-01,  3.352680e+01,  1.494895e-02,                3,            10,  1.000000e-01,    2.226805e+00,  8.246250e-01,     8.246250e-01,  1.785659e+00,  8.640714e+48,  3.880319e+47,  1.047836e+48,        1.047836e+48,  4.838949e+47,         4,1,0,             1,0,0,   7.116499e-01,  5.610951e+03,    4.23051165e-11,  4.71237257e+01,  1.40518539e+04,1,   3.870925e+02,  4.426242e+03,    5.60399290e-09,  1.76456543e-02,  7.75008541e+01, -9.384043e-02,  3.438024e+00,  0.00000000e+00,  0.00000000e+00,  5.47683885e+10,  1.42874481e+06,1,0
         228,  4.77690142e+02,  1.000000e+00,  1.169356e+02,       4.234738e+48,       4.316522e+44,   0.000000e+00,   0.000000e+00,  1.065973e+03,  0.000000e+00,  3.080462e+02,          -nan,  5.074728e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961730e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105233e+00,     2.105233e+00,  1.997402e+01,  4.234738e+49,  4.234738e+48,  2.011529e+48,        2.011529e+48,  2.120123e+47,  3.000000e+00,  2.251493e+00,  7.485070e-01,  5.078433e+02,  1.091201e-02,                6,            11,  1.000000e-01,    1.169356e+02,  1.179434e+00,     1.179434e+00,  2.916801e-01,  5.047549e+47,  4.316522e+44,  4.279635e+46,        4.279635e+46,  1.730508e+47,         4,1,0,             1,0,0,   7.153252e-01,  5.613161e+03,    4.24187408e-11,  4.67978510e+01,  1.39796565e+04,1,   2.081034e+04,  3.079516e+03,    3.30372537e-07,  1.91736227e-05,  1.44159087e+00,  5.482458e-02,  3.436101e+00,  0.00000000e+00,  0.00000000e+00,  5.35367720e+10,  8.92657159e+05,1,0
         229,  3.81352178e+02,  1.000000e+00,  1.988894e+00,       4.242355e+48,       5.796567e+47,   0.000000e+00,   0.000000e+00,  5.255368e+01,  0.000000e+00,  1.518702e+01,          -nan,  2.501897e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945639e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111241e+00,     2.111241e+00,  1.999796e+01,  4.242355e+49,  4.242355e+48,  2.009413e+48,        2.009413e+48,  2.121393e+47,  3.000000e+00,  2.551452e+00,  4.485484e-01,  2.519675e+01,  1.506765e-02,                3,            10,  1.000000e-01,    1.988894e+00,  8.287204e-01,     8.287204e-01,  2.160215e+00,  1.152875e+49,  5.796567e+47,  1.391151e+48,        1.391151e+48,  5.336855e+47,         4,1,0,             1,0,0,   7.116317e-01,  5.610940e+03,    4.23045491e-11,  4.71253532e+01,  1.40522136e+04,1,   2.519816e+02,  4.586142e+03,    3.65112051e-09,  3.61673289e-02,  1.19056300e+02, -9.731018e-02,  3.440034e+00,  0.00000000e+00,  0.00000000e+00,  5.47690094e+10,  2.04611728e+06,1,0
         232,  4.76495930e+02,  1.000000e+00,  5.144112e-01,       4.234832e+48,       2.441926e+47,   0.000000e+00,   0.000000e+00,  4.374097e+02,  0.000000e+00,  1.264032e+02,          -nan,  2.082355e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961530e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105307e+00,     2.105307e+00,  1.997431e+01,  4.234832e+49,  4.234832e+48,  2.011503e+48,        2.011503e+48,  2.120139e+47,  3.000000e+00,  2.328864e+00,  6.711357e-01,  2.110770e+02,  2.932347e-01,                5,             8,  1.000000e-01,    5.144112e-01,  8.941057e-01,     8.941057e-01,  5.237203e-01,  1.256154e+48,  2.441926e+47,  1.404928e+47,        1.404928e+47,  2.398521e+47,         4,1,0,             1,0,0,   7.152789e-01,  5.613133e+03,    4.24173215e-11,  4.68019199e+01,  1.39805601e+04,1,   6.008447e+03,  3.501448e+03,    8.85259836e-08,  1.65266005e-04,  4.99297055e+00,  1.466854e-02,  3.436119e+00,  0.00000000e+00,  0.00000000e+00,  5.46312778e+10,  4.15896855e+05,1,0
         233,  3.82084116e+02,  1.000000e+00,  2.091365e+00,       4.242297e+48,       3.363638e+47,   0.000000e+00,   0.000000e+00,  8.518825e+01,  0.000000e+00,  2.461780e+01,          -nan,  4.055515e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945761e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111195e+00,     2.111195e+00,  1.999778e+01,  4.242297e+49,  4.242297e+48,  2.009429e+48,        2.009429e+48,  2.121384e+47,  3.000000e+00,  2.540845e+00,  4.591546e-01,  4.112243e+01,  1.488726e-02,                3,            10,  1.000000e-01,    2.091365e+00,  8.223913e-01,     8.223913e-01,  1.558383e+00,  7.034595e+48,  3.363638e+47,  8.553830e+47,        8.553830e+47,  4.514035e+47,         4,1,0,             1,0,0,   7.116594e-01,  5.610957e+03,    4.23054145e-11,  4.71228706e+01,  1.40516649e+04,1,   5.241114e+02,  4.311159e+03,    7.61250347e-09,  1.06100729e-02,  5.72397363e+01, -9.201784e-02,  3.437258e+00,  0.00000000e+00,  0.00000000e+00,  5.47680620e+10,  1.10975885e+06,1,0
         234,  1.09728850e+04,  2.227988e+00,  1.000000e+00,       1.251554e+47,       0.000000e+00,   0.000000e+00,   0.000000e+00,  2.426901e+01,  1.213912e+00,  1.109448e+01,  4.012423e-01,  7.413107e+00,  5.211754e-01,  1.031420e+00,  7.916192e-01,  2.398010e-01,  1.111240e+01,  1.992213e-02,                3,            10,  1.000000e-01,    2.227988e+00,  8.910533e-01,     8.838932e-01,  3.728390e+00,  2.788447e+48,  1.251554e+47,  3.129383e+47,        3.154733e+47,  7.478957e+46,  4.254073e-01,  0.000000e+00,  4.254073e-01,  1.547538e-02,  1.547538e-02,               11,            11,  1.000000e-01,    1.000000e+00,  1.000000e-20,     1.000000e-20,  2.989733e+02,  0.000000e+00,  0.000000e+00,  0.000000e+00,        0.000000e+00,  0.000000e+00,         3,0,0,             1,0,1,   4.457653e+01,  4.478681e+03,    1.82374471e-09,  4.94491717e-02,  2.31381884e+02,0,   2.954055e-06,  1.925580e+03,    1.47580712e-13,  1.47580712e-13,  1.44007927e+09,  2.823427e-02,  3.515869e+00,  0.00000000e+00,  0.00000000e+00,  9.47482100e+07, -1.00000000e+00,0,0
         236,  3.80941362e+02,  1.000000e+00,  1.641950e+00,       4.242387e+48,       8.445872e+47,   0.000000e+00,   0.000000e+00,  4.405208e+01,  0.000000e+00,  1.273022e+01,          -nan,  2.097166e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945571e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111267e+00,     2.111267e+00,  1.999806e+01,  4.242387e+49,  4.242387e+48,  2.009404e+48,        2.009404e+48,  2.121399e+47,  3.000000e+00,  2.557404e+00,  4.425955e-01,  2.099590e+01,  1.517062e-02,                3,            10,  1.000000e-01,    1.641950e+00,  8.165791e-01,     8.165791e-01,  2.439516e+00,  1.386770e+49,  8.445872e+47,  1.698268e+48,        1.698268e+48,  5.684612e+47,         4,1,0,             1,0,0,   7.116161e-01,  5.610931e+03,    4.23040634e-11,  4.71267466e+01,  1.40525215e+04,1,   1.908655e+02,  4.686970e+03,    2.77722564e-09,  5.74354454e-02,  1.57178753e+02, -1.002813e-01,  3.442334e+00,  0.00000000e+00,  0.00000000e+00,  5.47695402e+10,  2.58339225e+06,1,0
         238,  3.80628187e+02,  1.000000e+00,  1.415034e+00,       4.242412e+48,       1.101439e+48,   0.000000e+00,   0.000000e+00,  3.925158e+01,  0.000000e+00,  1.134297e+01,          -nan,  1.868631e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.945519e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.111286e+00,     2.111286e+00,  1.999814e+01,  4.242412e+49,  4.242412e+48,  2.009397e+48,        2.009397e+48,  2.121403e+47,  3.000000e+00,  2.561943e+00,  4.380574e-01,  1.871464e+01,  1.524999e-02,                3,            10,  1.000000e-01,    1.415034e+00,  7.963990e-01,     7.963990e-01,  2.633939e+00,  1.558574e+49,  1.101439e+48,  1.957027e+48,        1.957027e+48,  5.917276e+47,         4,1,0,             1,0,0,   7.116042e-01,  5.610924e+03,    4.23036932e-11,  4.71278088e+01,  1.40527562e+04,1,   1.599394e+02,  4.749804e+03,    2.33712355e-09,  7.70326415e-02,  1.87570993e+02, -1.025467e-01,  3.444446e+00,  0.00000000e+00,  0.00000000e+00,  5.47699446e+10,  2.99753813e+06,1,0
         239,  4.76424926e+02,  1.000000e+00,  4.700867e-01,       4.234838e+48,       3.131968e+47,   0.000000e+00,   0.000000e+00,  3.731025e+02,  0.000000e+00,  1.078196e+02,          -nan,  1.776211e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961518e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105312e+00,     2.105312e+00,  1.997433e+01,  4.234838e+49,  4.234838e+48,  2.011501e+48,        2.011501e+48,  2.120140e+47,  3.000000e+00,  2.328864e+00,  6.711357e-01,  1.800896e+02,  3.461538e-01,                5,             8,  1.000000e-01,    4.700867e-01,  8.682833e-01,     8.682833e-01,  5.821939e-01,  1.472296e+48,  3.131968e+47,  1.695641e+47,        1.695641e+47,  2.528877e+47,         4,1,0,             1,0,0,   7.152762e-01,  5.613131e+03,    4.24172371e-11,  4.68021618e+01,  1.39806139e+04,1,   4.786914e+03,  3.581353e+03,    6.97657371e-08,  2.43132245e-04,  6.26708598e+00,  1.466854e-02,  3.436128e+00,  0.00000000e+00,  0.00000000e+00,  5.46313921e+10,  5.00885502e+05,1,0
         240,  4.76339763e+02,  1.000000e+00,  4.437544e-01,       4.234844e+48,       3.886120e+47,   0.000000e+00,   0.000000e+00,  3.210179e+02,  0.000000e+00,  9.276813e+01,          -nan,  1.528254e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961504e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105317e+00,     2.105317e+00,  1.997435e+01,  4.234844e+49,  4.234844e+48,  2.011499e+48,        2.011499e+48,  2.120141e+47,  3.000000e+00,  2.328864e+00,  6.711357e-01,  1.537534e+02,  3.239884e-01,                5,             8,  1.000000e-01,    4.437544e-01,  8.488710e-01,     8.488710e-01,  6.469093e-01,  1.724483e+48,  3.886120e+47,  2.031502e+47,        2.031502e+47,  2.665726e+47,         4,1,0,             1,0,0,   7.152729e-01,  5.613129e+03,    4.24171359e-11,  4.68024520e+01,  1.39806783e+04,1,   3.813721e+03,  3.661865e+03,    5.50359762e-08,  3.57448010e-04,  7.86633253e+00,  1.466854e-02,  3.436142e+00,  0.00000000e+00,  0.00000000e+00,  5.46315292e+10,  6.03401904e+05,1,0
         243,  4.75554587e+02,  1.000000e+00,  3.061090e-01,       4.234907e+48,       1.249010e+48,   0.000000e+00,   0.000000e+00,  1.455609e+02,  0.000000e+00,  4.206435e+01,          -nan,  6.929645e+01,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961372e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105366e+00,     2.105366e+00,  1.997455e+01,  4.234907e+49,  4.234907e+48,  2.011482e+48,        2.011482e+48,  2.120151e+47,  3.000000e+00,  2.328864e+00,  6.711357e-01,  6.934928e+01,  2.408471e-01,                5,             8,  1.000000e-01,    3.061090e-01,  8.675634e-01,     8.675634e-01,  1.099931e+00,  3.823331e+48,  1.249010e+48,  4.406976e+47,        4.406976e+47,  3.475974e+47,         4,1,0,             1,0,0,   7.152425e-01,  5.613111e+03,    4.24162028e-11,  4.68051270e+01,  1.39812723e+04,1,   1.193571e+03,  4.078201e+03,    1.66714080e-08,  2.53219099e-03,  2.51346562e+01,  1.466854e-02,  3.436403e+00,  0.00000000e+00,  0.00000000e+00,  5.46327919e+10,  1.57008483e+06,1,0
         244,  4.76329309e+02,  1.000000e+00,  4.412326e-01,       4.234845e+48,       3.977426e+47,   0.000000e+00,   0.000000e+00,  3.127619e+02,  0.000000e+00,  9.038228e+01,          -nan,  1.488950e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961502e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105318e+00,     2.105318e+00,  1.997436e+01,  4.234845e+49,  4.234845e+48,  2.011499e+48,        2.011499e+48,  2.120141e+47,  3.000000e+00,  2.328864e+00,  6.711357e-01,  1.510825e+02,  3.216887e-01,                5,             8,  1.000000e-01,    4.412326e-01,  8.472010e-01,     8.472010e-01,  6.545114e-01,  1.754970e+48,  3.977426e+47,  2.071492e+47,        2.071492e+47,  2.681343e+47,         4,1,0,             1,0,0,   7.152725e-01,  5.613129e+03,    4.24171235e-11,  4.68024876e+01,  1.39806862e+04,1,   3.718618e+03,  3.670843e+03,    5.36081193e-08,  3.73070599e-04,  8.06751361e+00,  1.466854e-02,  3.436144e+00,  0.00000000e+00,  0.00000000e+00,  5.46315460e+10,  6.16026484e+05,1,0
         246,  4.78390142e+02,  1.000000e+00,  1.169356e+02,       4.234682e+48,       2.429986e+44,   0.000000e+00,   0.000000e+00,  1.782790e+03,  0.000000e+00,  5.151928e+02,          -nan,  8.487243e+02,          -nan,  1.000000e+00,  1.000000e+00,  0.000000e+00,  8.961847e-01,  0.000000e+00,                1,            15,  1.000000e-01,    1.000000e+00,  2.105189e+00,     2.105189e+00,  1.997384e+01,  4.234682e+49,  4.234682e+48,  2.011545e+48,        2.011545e+48,  2.120114e+47,  3.000000e+00,  2.121777e+00,  8.782226e-01,  8.501373e+02,  9.422555e-03,                6,            11,  1.000000e-01,    1.169356e+02,  1.886510e+00,     1.886510e+00,  2.068873e-01,  2.841517e+47,  2.429986e+44,  1.506230e+46,        1.506230e+46,  1.373461e+47,         4,1,0,             1,0,0,   7.153523e-01,  5.613177e+03,    4.24195727e-11,  4.67954659e+01,  1.39791268e+04,1,   4.339418e+04,  2.860164e+03,    7.15554977e-07,  5.17632752e-06,  6.91336950e-01,  1.249750e-01,  3.436100e+00,  0.00000000e+00,  0.00000000e+00,  5.35356681e+10,  1.55340667e+06,1,0
